original_id,Entity Group ID,Entity Category,Entity Subgroup ID,Name,original_classification_dict
9310,Firm,,Unknown,Dry Pro's LLC,"{'original_id': 9310, 'Name': ""Dry Pro's LLC"", 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9313,Firm,,Unknown,"SDB Roofing & Contracting, LLC","{'original_id': 9313, 'Name': 'SDB Roofing & Contracting, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9314,Firm,,Unknown,"Affordable Exteriors, Inc.","{'original_id': 9314, 'Name': 'Affordable Exteriors, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9315,Firm,,Unknown,Dankajin Enterprises LLC,"{'original_id': 9315, 'Name': 'Dankajin Enterprises LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9316,Firm,Appraisal,Appraiser,"First Capital Appraisal, LLC","{'original_id': 9316, 'Name': 'First Capital Appraisal, LLC', 'Entity Group ID': 'Firm', 'Entity Category': 'Appraisal', 'Entity Subgroup ID': 'Appraiser'}"
9317,Firm,,Unknown,Armored Building,"{'original_id': 9317, 'Name': 'Armored Building', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9319,Firm,,Unknown,Avalon Enterprises,"{'original_id': 9319, 'Name': 'Avalon Enterprises', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9320,Firm,,Unknown,DBS Homes,"{'original_id': 9320, 'Name': 'DBS Homes', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9322,Firm,,Unknown,"J & J National, Inc.","{'original_id': 9322, 'Name': 'J & J National, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9323,Firm,,Unknown,Custom Doors and Millwork Inc,"{'original_id': 9323, 'Name': 'Custom Doors and Millwork Inc', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9324,Firm,,Unknown,"J & A Capital, LLC","{'original_id': 9324, 'Name': 'J & A Capital, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9325,Firm,,Unknown,Power By Jake LLC,"{'original_id': 9325, 'Name': 'Power By Jake LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9326,Firm,,Unknown,Zane Everman Construction LLC.,"{'original_id': 9326, 'Name': 'Zane Everman Construction LLC.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9327,Firm,Engineering - Civil,Engineer,"Tomlinson & Associates, Inc.","{'original_id': 9327, 'Name': 'Tomlinson & Associates, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': 'Engineering - Civil', 'Entity Subgroup ID': 'Engineer'}"
9328,Firm,,Unknown,"Building Blocks Construction, LLC","{'original_id': 9328, 'Name': 'Building Blocks Construction, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9329,Firm,,Contractor,Curtis Construction,"{'original_id': 9329, 'Name': 'Curtis Construction', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Contractor'}"
9330,Firm,,Unknown,New Vision Landscape Design LLC,"{'original_id': 9330, 'Name': 'New Vision Landscape Design LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9331,Firm,,Unknown,Nicks Construction LLC,"{'original_id': 9331, 'Name': 'Nicks Construction LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9332,Firm,,Unknown,Reliable Remodeling,"{'original_id': 9332, 'Name': 'Reliable Remodeling', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9333,Firm,,Unknown,Start Distributing Inc.,"{'original_id': 9333, 'Name': 'Start Distributing Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9334,Firm,Electrical,Contractor,"Thorn Creek Electric, LLC","{'original_id': 9334, 'Name': 'Thorn Creek Electric, LLC', 'Entity Group ID': 'Firm', 'Entity Category': 'Electrical', 'Entity Subgroup ID': 'Contractor'}"
9335,Firm,,Unknown,Watertight Mechanical & Contracting SRVC. L.L.C.,"{'original_id': 9335, 'Name': 'Watertight Mechanical & Contracting SRVC. L.L.C.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9336,Firm,,Unknown,Kan Enterprises Inc.,"{'original_id': 9336, 'Name': 'Kan Enterprises Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9337,Firm,,Unknown,W.W. Construction LLC,"{'original_id': 9337, 'Name': 'W.W. Construction LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9338,Firm,,Unknown,"Owen D. Hall Investment Company, LLC","{'original_id': 9338, 'Name': 'Owen D. Hall Investment Company, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9339,Firm,,Unknown,Two-Eleven Electric,"{'original_id': 9339, 'Name': 'Two-Eleven Electric', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9340,Firm,,Unknown,"Tamarack Construction Company, Inc.","{'original_id': 9340, 'Name': 'Tamarack Construction Company, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9341,Firm,,Unknown,"Salmon Electrical Contractors, Inc.","{'original_id': 9341, 'Name': 'Salmon Electrical Contractors, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9343,Firm,,Unknown,"Accurate Construction Framing and Finish, LLC","{'original_id': 9343, 'Name': 'Accurate Construction Framing and Finish, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9344,Firm,Builder,Builder,Blackrock Homes LLC,"{'original_id': 9344, 'Name': 'Blackrock Homes LLC', 'Entity Group ID': 'Firm', 'Entity Category': 'Builder', 'Entity Subgroup ID': 'Builder'}"
9345,Firm,,Unknown,"Cross Construction, L.L.C.","{'original_id': 9345, 'Name': 'Cross Construction, L.L.C.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9346,Firm,,Unknown,Pinnacle Stones LLC.,"{'original_id': 9346, 'Name': 'Pinnacle Stones LLC.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9347,Firm,,Unknown,"Home Depot U.S.A., Inc.","{'original_id': 9347, 'Name': 'Home Depot U.S.A., Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9348,Firm,,Unknown,"JJJ Properties, LLC","{'original_id': 9348, 'Name': 'JJJ Properties, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9349,Firm,,Unknown,"Silverline Builders, Inc.","{'original_id': 9349, 'Name': 'Silverline Builders, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9350,Firm,,Unknown,Solis Contracting LLC,"{'original_id': 9350, 'Name': 'Solis Contracting LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9351,Firm,,Unknown,"Superior Steel Products, Inc.","{'original_id': 9351, 'Name': 'Superior Steel Products, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9352,Firm,,Unknown,Valley View Electric,"{'original_id': 9352, 'Name': 'Valley View Electric', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9354,Firm,,Unknown,"Mckinney Bryant Masonry, LLC","{'original_id': 9354, 'Name': 'Mckinney Bryant Masonry, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9355,Firm,,Unknown,Athlos Academies,"{'original_id': 9355, 'Name': 'Athlos Academies', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9357,Firm,,Unknown,Legacy Masonry,"{'original_id': 9357, 'Name': 'Legacy Masonry', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9358,Firm,Builder,Builder,Keith Clow Construction,"{'original_id': 9358, 'Name': 'Keith Clow Construction', 'Entity Group ID': 'Firm', 'Entity Category': 'Builder', 'Entity Subgroup ID': 'Builder'}"
9360,Firm,,Unknown,Bi-Mart Corporation,"{'original_id': 9360, 'Name': 'Bi-Mart Corporation', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9361,Firm,,Unknown,"By His Hands, LLC","{'original_id': 9361, 'Name': 'By His Hands, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9362,Firm,,Unknown,D&R Siding,"{'original_id': 9362, 'Name': 'D&R Siding', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9363,Firm,,Unknown,Huyck Construction,"{'original_id': 9363, 'Name': 'Huyck Construction', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9364,Firm,,Unknown,"MD Barns of Idaho, LLC","{'original_id': 9364, 'Name': 'MD Barns of Idaho, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9365,Firm,,Unknown,Mirzon Construction LLC,"{'original_id': 9365, 'Name': 'Mirzon Construction LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9367,Firm,,Unknown,Royal Construction LLC,"{'original_id': 9367, 'Name': 'Royal Construction LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9368,Firm,,Unknown,Camco Group L.L.C. (The),"{'original_id': 9368, 'Name': 'Camco Group L.L.C. (The)', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9370,Firm,,Unknown,"Kolz Construction, LLC","{'original_id': 9370, 'Name': 'Kolz Construction, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9371,Firm,,Unknown,Elite Remodeling LLC,"{'original_id': 9371, 'Name': 'Elite Remodeling LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9374,Firm,,Unknown,Dexterity Solutions LLC,"{'original_id': 9374, 'Name': 'Dexterity Solutions LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9375,Firm,,Unknown,"R.L. Young Paving, Inc.","{'original_id': 9375, 'Name': 'R.L. Young Paving, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9376,Firm,,Unknown,"Streamline Construction, LLC.","{'original_id': 9376, 'Name': 'Streamline Construction, LLC.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9377,Firm,,Unknown,Assurance Cleaning Services LLC.,"{'original_id': 9377, 'Name': 'Assurance Cleaning Services LLC.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9378,Firm,,Unknown,"Single-Ply Systems, Inc.","{'original_id': 9378, 'Name': 'Single-Ply Systems, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9379,Firm,,Unknown,"Reve Exteriors, LLC","{'original_id': 9379, 'Name': 'Reve Exteriors, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9380,Firm,,Unknown,"Four Points Construction, LLC","{'original_id': 9380, 'Name': 'Four Points Construction, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9381,Firm,,Unknown,Morris Heating and Air Conditioning LLC,"{'original_id': 9381, 'Name': 'Morris Heating and Air Conditioning LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9382,Firm,,Unknown,"L & H Heating and Cooling, Inc.","{'original_id': 9382, 'Name': 'L & H Heating and Cooling, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9383,Firm,,Unknown,"Gem State Gutters, LLC","{'original_id': 9383, 'Name': 'Gem State Gutters, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9384,Firm,,Unknown,Econo Air LLC,"{'original_id': 9384, 'Name': 'Econo Air LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9385,Firm,,Unknown,Hunter and The Hippie LLC (The),"{'original_id': 9385, 'Name': 'Hunter and The Hippie LLC (The)', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9386,Firm,Construction - Excavating,Contractor,T & B Excavation and Trucking LLC,"{'original_id': 9386, 'Name': 'T & B Excavation and Trucking LLC', 'Entity Group ID': 'Firm', 'Entity Category': 'Construction - Excavating', 'Entity Subgroup ID': 'Contractor'}"
9387,Firm,,Unknown,Sage Acres Seed Farms,"{'original_id': 9387, 'Name': 'Sage Acres Seed Farms', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9389,Firm,,Unknown,Green Recycle Reuse Rebuild LLC,"{'original_id': 9389, 'Name': 'Green Recycle Reuse Rebuild LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9390,Firm,,Unknown,Cullison Enterprises Inc.,"{'original_id': 9390, 'Name': 'Cullison Enterprises Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9391,Firm,,Contractor,T & R Construction and Remodeling,"{'original_id': 9391, 'Name': 'T & R Construction and Remodeling', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Contractor'}"
9392,Firm,,Unknown,J&G Builders LLC,"{'original_id': 9392, 'Name': 'J&G Builders LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9393,Firm,,Unknown,Deko Contracting LLC,"{'original_id': 9393, 'Name': 'Deko Contracting LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9397,Firm,,Unknown,"Burton Barns N Shops, LLC","{'original_id': 9397, 'Name': 'Burton Barns N Shops, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9399,Firm,,Architect,"Jeffrey Rome & Associates, A Professional Architectural Corporation","{'original_id': 9399, 'Name': 'Jeffrey Rome & Associates, A Professional Architectural Corporation', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Architect'}"
9400,Firm,,Unknown,Mountain Top Construction LLP,"{'original_id': 9400, 'Name': 'Mountain Top Construction LLP', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9401,Firm,,Unknown,"Sunlite Homes, LLC","{'original_id': 9401, 'Name': 'Sunlite Homes, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9402,Firm,,Unknown,Cover Shop (The),"{'original_id': 9402, 'Name': 'Cover Shop (The)', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9403,Firm,Home Inspection,Home Inspection,"Proflo HVAC & Home Inspections, Inc.","{'original_id': 9403, 'Name': 'Proflo HVAC & Home Inspections, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': 'Home Inspection', 'Entity Subgroup ID': 'Home Inspection'}"
9404,Firm,,Unknown,Absolute Construction & Renovation Inc,"{'original_id': 9404, 'Name': 'Absolute Construction & Renovation Inc', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9405,Firm,Construction - Excavating,Contractor,TNG Excavation LLC,"{'original_id': 9405, 'Name': 'TNG Excavation LLC', 'Entity Group ID': 'Firm', 'Entity Category': 'Construction - Excavating', 'Entity Subgroup ID': 'Contractor'}"
9406,Firm,,Unknown,Plumb Pro of Idaho LLC,"{'original_id': 9406, 'Name': 'Plumb Pro of Idaho LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9407,Firm,,Unknown,"GCE.Solar, L.L.C.","{'original_id': 9407, 'Name': 'GCE.Solar, L.L.C.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9408,Firm,,Unknown,"Mountain Ridge Contractors, Inc.","{'original_id': 9408, 'Name': 'Mountain Ridge Contractors, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9409,Firm,,Unknown,Northwest Water Conditioning Company,"{'original_id': 9409, 'Name': 'Northwest Water Conditioning Company', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9410,Firm,,Unknown,"Rock Solid Design Build, LLC","{'original_id': 9410, 'Name': 'Rock Solid Design Build, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9412,Firm,,Unknown,RHC LLC,"{'original_id': 9412, 'Name': 'RHC LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9414,Firm,,Unknown,All Trades Idaho LLC,"{'original_id': 9414, 'Name': 'All Trades Idaho LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9416,Firm,,Unknown,"Element Design Build, LLC","{'original_id': 9416, 'Name': 'Element Design Build, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9417,Firm,,Unknown,Sun Ridge Homes & Remodeling Inc.,"{'original_id': 9417, 'Name': 'Sun Ridge Homes & Remodeling Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9421,Firm,,Unknown,A C E Construction Company,"{'original_id': 9421, 'Name': 'A C E Construction Company', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9422,Firm,,Unknown,"Boise Home Renovations, L.L.C.","{'original_id': 9422, 'Name': 'Boise Home Renovations, L.L.C.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9423,Firm,,Unknown,"Camtek, Inc.","{'original_id': 9423, 'Name': 'Camtek, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9425,Firm,,Unknown,Complete Air Mechanical,"{'original_id': 9425, 'Name': 'Complete Air Mechanical', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9426,Firm,,Unknown,"Crimson Investments, LLC","{'original_id': 9426, 'Name': 'Crimson Investments, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9427,Firm,,Unknown,"Desert Rain Lawn Sprinkling, LLC","{'original_id': 9427, 'Name': 'Desert Rain Lawn Sprinkling, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9428,Firm,,Unknown,"G.E.M. Developers, LLC","{'original_id': 9428, 'Name': 'G.E.M. Developers, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9430,Firm,,Unknown,"Gerber Construction Services, Inc.","{'original_id': 9430, 'Name': 'Gerber Construction Services, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9431,Firm,,Unknown,"Snake River Pool & Spa, Inc.","{'original_id': 9431, 'Name': 'Snake River Pool & Spa, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9432,Firm,,Unknown,"Pettus Plumbing & Piping, Inc.","{'original_id': 9432, 'Name': 'Pettus Plumbing & Piping, Inc.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9433,Firm,,Unknown,Cortez Lawn & Sprinkler Inc,"{'original_id': 9433, 'Name': 'Cortez Lawn & Sprinkler Inc', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9434,Firm,,Unknown,V Properties L.L.C.,"{'original_id': 9434, 'Name': 'V Properties L.L.C.', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9435,Firm,,Unknown,"Total Success Investments, LLC","{'original_id': 9435, 'Name': 'Total Success Investments, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
9438,Firm,,Unknown,"Tamill, LLC","{'original_id': 9438, 'Name': 'Tamill, LLC', 'Entity Group ID': 'Firm', 'Entity Category': None, 'Entity Subgroup ID': 'Unknown'}"
