Entity Group ID,Entity Category,Entity Subgroup ID,Name,IDSOS Name,original_id,entity_group_id,entity_category,entity_subgroup_id,confidence,candidates,status,needs_audit
Firm,Survey,Surveyor,Wade Surveying,Wade Surveying,11837,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data indicate a primary focus on surveying.'}]",7.0,0
Firm,Survey,Surveying,Kootenai County Surveyors,Kootenai County Surveyors,11841,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data indicate a primary focus on surveying.'}]",7.0,0
Firm,Survey,Surveyor,Praxis Land Surveying,,11845,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data indicate a primary focus on surveying.'}]",7.0,0
Firm,Survey,Surveyor,"Swain & Root Land Surveying, Inc.",,11847,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data indicate a primary focus on surveying.'}]",7.0,0
Firm,,"Engineer, Surveyor","Cadastral Engineers, Inc.","Cadastral Engineers, Inc.",11848,Private,Engineering,Surveying,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': ""The name and input suggest both engineering and surveying, but the presence of 'Engineer' in the name and subgroup indicates a primary engineering firm with surveying as a specialty.""}]",7.0,0
Firm,,Surveyor,J.H. Milazzo & Associates ,J.H. Milazzo & Associates ,11849,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but no such indication is present.'}]",7.0,0
Firm,Engineer - Full Service,"Engineer, Planner, Surveyor","McNeil Engineering, Inc.",,11851,Private,Engineering,"Full Service, Planner, Surveying",99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': '', 'confidence': 30.0, 'reasoning': ""Surveying is included, but the primary category is Engineering due to 'Engineer - Full Service' in the input.""}]",7.0,0
Firm,Survey,Surveyor,Compass Star Surveying,Compass Star Surveying,11853,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 20.0, 'reasoning': 'No indication of engineering services, so Surveying is most appropriate.'}]",7.0,0
Firm,Construction,Construction,Washington Construction Co.,Washington Construction Co.,11862,Private,Contractor,General,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': '', 'confidence': 10.0, 'reasoning': 'No indication of residential or commercial building, so Contractor is more appropriate.'}]",7.0,0
Firm,Survey,Surveyor,"Erickson Surveying Services, Inc.","Erickson Surveying Services, Inc.",11863,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 20.0, 'reasoning': 'No indication of engineering services, so Surveying is most appropriate.'}]",7.0,0
Firm,Survey,Surveyor,North Country Surveys,North Country Surveys,11866,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': '', 'confidence': 98.0, 'reasoning': ""The name and input category both indicate a surveying firm. Per rules, 'Surveying' is a distinct category and subgroup should be left NULL.""}]",7.0,0
Firm,Survey,Surveyor,Badger Aerial Mapping and Surveying,Badger Aerial Mapping LLC,11872,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': '', 'confidence': 98.0, 'reasoning': ""The name and input category both indicate a surveying firm. Per rules, 'Surveying' is a distinct category and subgroup should be left NULL.""}]",7.0,0
Firm,Survey,Surveyor,"R Squared Land Surveying, LLC","R SQUARED LAND SURVEYING, LLC",11873,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': '', 'confidence': 98.0, 'reasoning': ""The name and input category both indicate a surveying firm. Per rules, 'Surveying' is a distinct category and subgroup should be left NULL.""}]",7.0,0
Firm,Survey/Planning,Surveyor,"Cornerstone Geomatics, LLC","CORNERSTONE GEOMATICS, LLC",11876,Private,Surveying,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': '', 'confidence': 90.0, 'reasoning': ""The name and input category reference surveying and planning, but per rules, unless included within an engineering firm, 'Surveying' is a separate category. No clear evidence of engineering as primary.""}, {'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': '', 'confidence': 10.0, 'reasoning': ""If 'Survey/Planning' is interpreted as a hybrid, but this is not a standard category, so 'Other' could be considered, but is much less likely.""}]",7.0,0
Firm,Engineering - Civil,"Civil Engineering, Surveying, Land Planning, Archi",Durtschi & Associates,Durtschi & Associates,11877,Private,Engineering,"Civil, Surveying, Land Planning, Architect",95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Surveying, Land Planning, Architect', 'confidence': 95.0, 'reasoning': ""Input category is 'Engineering - Civil' and subgroup lists specialties. Per rules, all specialties should be included, separated by commas.""}, {'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Surveying, Land Planning', 'confidence': 5.0, 'reasoning': ""If 'Archi' is an incomplete word, it could be omitted, but it's likely meant to be 'Architect'.""}]",7.0,0
Firm,Engineering - Full Service,"Engineer, Planner, Surveyor","Welch, Comer & Associates, Inc.","Welch, Comer & Associates, Inc.",11879,Private,Engineering,"Full Service, Planner, Surveying",98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service, Surveying', 'confidence': 90.0, 'reasoning': ""The input lists 'Engineer, Planner, Surveyor' and 'Full Service' in the category, so 'Full Service, Planner, Surveying' is most precise, but omitting 'Planner' is a possible alternative if not considered an engineering specialty.""}]",7.0,0
Firm,Survey,Surveyor,"Renaldo Land Surveying, Inc.","RENALDO LAND SURVEYING, INC.",11880,Private,Surveying,,100.0,[],7.0,0
Firm,Survey,Surveyor,"RFK Land Surveying, Inc., P.C.","RFK Land Surveying, Inc., P.C.",11882,Private,Surveying,,100.0,[],7.0,0
Firm,Engineering - Civil,Engineer,"North Engineering, PLLC","North Engineering & Surveying, PLLC",11883,Private,Engineering,Civil,100.0,[],7.0,0
Firm,Engineering - Civil,Engineer,"Keltic Engineering, Inc","KELTIC ENGINEERING, INC",11885,Private,Engineering,Civil,100.0,[],7.0,0
Firm,Survey,Surveyor,"Wiley Land Surveying, LLC","Wiley Land Surveying, LLC",11892,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Engineering - Full Service,Engineers,HMH Engineering,,11893,Private,Engineering,Full Service,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'NULL', 'confidence': 30.0, 'reasoning': ""If 'Full Service' was not explicitly stated, the subgroup could be left NULL, but the input specifies 'Full Service'.""}]",7.0,0
Firm,Survey,Surveyor,"Minser, Inc.","Minser, Inc.",11894,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Survey,Surveyor,"Land Surveyors, Inc.","Land Surveyors, Inc.",11896,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Survey,Surveyor,"J.R.S. Surveying, Inc.","J.R.S. Surveying, Inc.",11899,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,,Surveyor,Critser - Zimmerman Land Surveys,Critser - Zimmerman Land Surveys,11902,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'The name and subgroup both indicate surveying, but if the firm also does engineering, it could be classified under Engineering with Surveying as a specialty. However, no engineering is indicated in the name.'}]",7.0,0
Agency,Government Agency,Public Agency,Idaho Department of Fish & Game,Idaho Department of Fish & Game,11903,Public,Agency,Wildlife,95.0,"[{'entity_group_id': 'Public', 'entity_category': 'Agency', 'entity_subgroup_id': 'Ancillary', 'confidence': 80.0, 'reasoning': ""Fish & Game is a public agency, but 'Wildlife' is not in the standard list. 'Ancillary' could be used if no other fits, but 'Wildlife' is more precise for this context.""}]",7.0,0
Firm,Survey,Surveyor,Hull Surveying,Hull Surveying,11904,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 55.0, 'reasoning': 'The name and subgroup both indicate surveying, but if the firm also does engineering, it could be classified under Engineering with Surveying as a specialty. However, no engineering is indicated in the name.'}]",7.0,0
Firm,,"Engineer, Surveyor","Edward & Howard Engineers, Surveyors., Inc.","Edward & Howard Engineers, Surveyors., Inc.",11905,Private,Engineering,"Civil, Surveying",92.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': 'Both engineering and surveying are in the name and subgroup, but engineering is listed first and is likely the primary service. If only surveying, could be classified as Surveying.'}]",7.0,0
Firm,Engineering - Full Service,"Engineer, Planner, Surveyor","DJ&A, P.C. ","DJ&A, P.C.",11908,Private,Engineering,"Full Service, Planner, Surveying",98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service', 'confidence': 85.0, 'reasoning': 'Full Service is specified, but Planner and Surveying are also listed as specialties. Including all provides more detail.'}]",7.0,0
Firm,Engineering - Civil,"Engineer, Surveyor","Ellsworth & Associates, PLLC","ELLSWORTH & ASSOCIATES, PLLC",11909,Private,Engineering,Civil,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Surveying', 'confidence': 85.0, 'reasoning': ""The input includes both 'Engineer' and 'Surveyor' in the subgroup, and the name does not indicate a separate surveying business, so it could be classified as 'Civil, Surveying' under Engineering.""}]",7.0,0
Firm,Survey,Surveyor,"Baseline Contractors, Inc.",Base Line Canal Company,11910,Private,Surveying,,98.0,[],7.0,0
Firm,Engineering - Civil,"Engineer, Planner, Surveyor","Ace Solutions, LLC","Ace Solutions, LLC",11912,Private,Engineering,Civil,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Planner, Surveying', 'confidence': 80.0, 'reasoning': ""The input subgroup includes 'Engineer, Planner, Surveyor', so it could be classified as 'Civil, Planner, Surveying' under Engineering.""}]",7.0,0
Firm,Engineering - Civil,"Engineer, Surveyor",AW Engineering,AW Engineering,11913,Private,Engineering,Civil,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Civil, Surveying', 'confidence': 85.0, 'reasoning': ""Both 'Engineer' and 'Surveyor' are present in the subgroup, so 'Civil, Surveying' could be a valid classification.""}]",7.0,0
Firm,Survey,Surveyor,"Teton View Surveying, PLLC","Teton View Surveying, PLLC",11917,Private,Surveying,,98.0,[],7.0,0
Firm,Survey,Surveyor,"On Sight Land Surveyors, Inc.",,11920,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data indicate a primary focus on surveying.'}]",7.0,0
Firm,Engineering - Civil,"Engineering, Planning, Management","Dyer Group, LLC (The)","Dyer Group, LLC (The)",11923,Private,Engineering,"Civil, Planning, Management",97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service', 'confidence': 60.0, 'reasoning': ""If 'Full Service' is implied by the range of services, but the explicit specialties are listed, so those are preferred.""}]",7.0,0
Firm,Survey,Surveyor,"Thompson Land Surveying, Inc.","THOMPSON LAND SURVEYING, INC.",11924,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data indicate a primary focus on surveying.'}]",7.0,0
Firm,Engineering - Civil,"Engineer, Planner, Surveyor","Rendezvous Engineering, P.C.","Rendezvous Engineering, P.C.",11925,Private,Engineering,"Civil, Planner, Surveying",97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service', 'confidence': 60.0, 'reasoning': ""If 'Full Service' is implied by the range of services, but the explicit specialties are listed, so those are preferred.""}]",7.0,0
Firm,Engineering - Civil,Engineer,Anderson Engineering,Anderson Engineering,11926,Private,Engineering,Civil,99.0,[],7.0,0
